ID,WL,U,V,Sal,Temp,TRACE_1,TRACE_2,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15
19380,0.3147,0,0,73.3248,10.892,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19381,0.3156,0,0,73.2424,10.9406,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19382,0.3136,0,0,73.4846,10.8351,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19383,0.3124,0,0,73.6836,10.7674,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19384,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19385,0.3325,0,0,71.0735,11.8536,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19386,0.3295,0,0,71.4888,11.6885,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19387,0.3306,0,0,71.3573,11.7498,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19388,0.3317,0,0,71.2253,11.8102,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19389,0.3265,0,0,71.8429,11.527,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19390,0.3249,0,0,72.0482,11.4418,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19391,0.3236,0,0,72.2061,11.3727,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19392,0.3273,0,0,71.7922,11.5751,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19393,0.3286,0,0,71.6339,11.642,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19394,0.3259,0,0,71.9849,11.4948,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19395,0.3216,0,0,72.4659,11.2642,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19396,0.3223,0,0,72.4002,11.3046,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19397,0.3203,0,0,72.6425,11.1948,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19398,0.3187,0,0,72.8567,11.1072,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19399,0.3175,0,0,73.0057,11.0435,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19400,0.3164,0,0,73.189,10.9841,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19401,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19402,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19403,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19404,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19405,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19406,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19407,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19408,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19409,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19410,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19411,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19412,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19413,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19414,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19415,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19416,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19417,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19418,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19419,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19420,0.3143,0,0,73.4435,10.8748,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19421,0.315,0,0,73.4072,10.9118,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19422,0.3131,0,0,73.6356,10.8089,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19423,0.3119,0,0,73.8295,10.7462,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19424,0.332,0,0,71.2204,11.8273,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19425,0.3285,0,0,71.6924,11.6408,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19426,0.33,0,0,71.4904,11.7175,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19427,0.3309,0,0,71.4083,11.7664,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19428,0.3242,0,0,72.198,11.4074,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19429,0.3227,0,0,72.4091,11.3235,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19430,0.3268,0,0,71.9257,11.5486,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19431,0.3254,0,0,72.1114,11.4711,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19432,0.3238,0,0,72.3149,11.3879,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19433,0.3198,0,0,72.7706,11.1686,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19434,0.3212,0,0,72.5983,11.2445,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19435,0.3182,0,0,72.9729,11.0852,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19436,0.317,0,0,73.1486,11.0175,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19437,0.3156,0,0,73.3888,10.9441,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19438,0.3167,0,0,73.2266,11.0014,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19439,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19440,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19441,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19442,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19443,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19444,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19445,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19446,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19447,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19448,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19449,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19450,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19451,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19452,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19453,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19454,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19455,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19456,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19457,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19458,0.3137,0,0,73.6116,10.8425,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19459,0.3142,0,0,73.6017,10.8696,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19460,0.3126,0,0,73.7787,10.7819,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19461,0.312,0,0,73.9022,10.7505,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19462,0.3318,0,0,71.3213,11.8171,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19463,0.3283,0,0,71.7929,11.6273,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19464,0.3296,0,0,71.6083,11.7008,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19465,0.3266,0,0,72.0212,11.5378,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19466,0.3298,0,0,71.6351,11.7104,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19467,0.3312,0,0,71.4378,11.7848,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19468,0.3223,0,0,72.524,11.3029,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19469,0.3208,0,0,72.7056,11.2257,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19470,0.3251,0,0,72.2142,11.4574,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19471,0.3235,0,0,72.4193,11.3725,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19472,0.3219,0,0,72.6276,11.2875,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19473,0.3193,0,0,72.9037,11.1423,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19474,0.3178,0,0,73.1027,11.0604,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19475,0.3161,0,0,73.3858,10.9706,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19476,0.3172,0,0,73.216,11.0334,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19477,0.3146,0,0,73.5989,10.8948,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19478,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19479,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19480,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19481,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19482,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19483,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19484,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19485,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19486,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19487,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19488,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19489,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19490,0.3117,0,0,74.0011,10.7352,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19491,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19492,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19493,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19494,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19495,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19496,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19497,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19498,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19499,0.3131,0,0,73.7672,10.812,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19500,0.3132,0,0,73.8028,10.8168,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19501,0.3315,0,0,71.438,11.8046,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19502,0.3282,0,0,71.8708,11.6238,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19503,0.3266,0,0,72.0841,11.5395,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19504,0.325,0,0,72.2953,11.4517,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19505,0.3299,0,0,71.69,11.7154,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19506,0.3283,0,0,71.9227,11.6298,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19507,0.3204,0,0,72.8277,11.2025,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19508,0.3191,0,0,72.9709,11.1366,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19509,0.3234,0,0,72.505,11.3648,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19510,0.3218,0,0,72.7144,11.2793,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19511,0.3201,0,0,72.9222,11.1909,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19512,0.318,0,0,73.1576,11.075,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19513,0.3164,0,0,73.3972,10.9918,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19514,0.3151,0,0,73.5853,10.9181,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19515,0.3133,0,0,73.8487,10.8242,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19516,0.3145,0,0,73.6904,10.8893,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19517,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19518,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19519,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19520,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19521,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19522,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19523,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19524,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19525,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19526,0.3118,0,0,74.0339,10.7454,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19527,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19528,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19529,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19530,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19531,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19532,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19533,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19534,0.311,0,0,74.1309,10.7004,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19535,0.3316,0,0,71.4935,11.8101,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19536,0.3299,0,0,71.7405,11.7221,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19537,0.3266,0,0,72.1466,11.5421,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19538,0.325,0,0,72.3599,11.4534,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19539,0.3233,0,0,72.5729,11.3651,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19540,0.3283,0,0,71.9813,11.6339,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
19541,0.3267,0,0,72.2049,11.546,0,0,19,0,155.625,22,0.3571,0.2857,0.0968,0.0128,2025,500,152.3489,152.3489,2.5343,3.1679,302.9167
